id,created_at,full_text,media,screen_name,name,profile_image_url,user_id,in_reply_to,retweeted_status,quoted_status,media_tags,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url
1393158240083587075,2021-05-14 12:56:22 +02:00,"RT @free: Retrouvez désormais @ToonamiFR, la chaîne pour tous les fans de super-héros sur le canal 82 ! https://t.co/kuAYafYDiT","[{""type"":""photo"",""url"":""https://t.co/kuAYafYDiT"",""thumbnail"":""https://pbs.twimg.com/media/E1HmNrfX0AMmzOd?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/E1HmNrfX0AMmzOd?format=jpg&name=orig""}]",Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1393125178591248387,null,[],0,16,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1393158240083587075
1403337211475546112,2021-06-11 15:03:58 +02:00,"RT @free: A suivre ce soir, le 1er match de l’UEFA EURO 2020™ en #4K sur votre Freebox avec TF1 4K ! 🇹🇷⚽️🇮🇹 #EURO2020 https://t.co/gMTcYtGd…","[{""type"":""photo"",""url"":""https://t.co/gMTcYtGddj"",""thumbnail"":""https://pbs.twimg.com/media/E3mbxj3XMAACkmN?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/E3mbxj3XMAACkmN?format=jpg&name=orig""}]",Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1403329474561724421,null,[],0,15,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1403337211475546112
1403337257571004417,2021-06-11 15:04:09 +02:00,"RT @free: Disponible sur le canal 101 avec les Freebox compatibles, Pop, Delta Devialet &amp; Mini4k !\nhttps://t.co/rZugCytA1J",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1403332744558661636,null,[],0,5,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1403337257571004417
1418550491034882052,2021-07-23 14:36:07 +02:00,"« Faites vos premiers pas avec nous ! Découvrez votre nouveau site d'assistance Freebox et Mobile, sur https://t.co/yw1XX4zeSx 🚀 https://t.co/YCMv79evbM","[{""type"":""video"",""url"":""https://t.co/YCMv79evbM"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1418549926330605568/pu/img/EaEdrlt0M55ZZjtN.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1418549926330605568/pu/vid/1280x720/RNQUaT6xqL8TZ9Pv.mp4?tag=12""}]",Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,null,null,[],31,7,0,3,35,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1418550491034882052
1424635437834981377,2021-08-09 09:35:31 +02:00,RT @free: ⚠️ Des personnes malveillantes se font passer pour le service client de Free dans le but de faire baisser votre facture Freebox :…,[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1423641166050889733,null,[],0,109,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1424635437834981377
1436312920124760064,2021-09-10 14:57:40 +02:00,"RT @free: [NOUVEAU]\nAbonnés Freebox Pop, pour bien commencer la rentrée, CANAL+SÉRIES vous est offert pendant 1 an ! 😍😎@canalplus https://t…","[{""type"":""video"",""url"":""https://t.co/1zbl3dDbot"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1436280744603758594/pu/img/8XeMlLAMYQpOe1jC.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1436280744603758594/pu/vid/1280x720/SCbcK8JjWAy8AsHD.mp4?tag=12""}]",Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1436312060179197968,null,[],0,16,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1436312920124760064
1437793652827463680,2021-09-14 17:01:34 +02:00,"RT @BusyspiderFr: Astuce 💡Chez @Free les Emails sont à vie, mais suite à résiliation @Freebox, ils deviennent orphelins. Pour les rendre de…","[{""type"":""photo"",""url"":""https://t.co/hEbg8Q2AhB"",""thumbnail"":""https://pbs.twimg.com/media/E_QMQjtWQA0iEtM?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/E_QMQjtWQA0iEtM?format=png&name=orig""}]",Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1437787767895908359,null,[],0,9,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1437793652827463680
1438534927734169617,2021-09-16 18:07:08 +02:00,"FreePlugs et boîtiers CPL personnels : gérer votre réseau CPL 🔗\nOn vous explique comment installer, optimiser et/ou repenser votre réseau CPL afin d'améliorer la liaison avec vos équipements.\nhttps://t.co/DhK2hGTAR3 https://t.co/JF6sn3PMyK","[{""type"":""photo"",""url"":""https://t.co/JF6sn3PMyK"",""thumbnail"":""https://pbs.twimg.com/media/E_axfeCXoAA77R6?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/E_axfeCXoAA77R6?format=jpg&name=orig""}]",Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,null,null,[],23,7,2,1,13,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1438534927734169617
1446153856849743873,2021-10-07 18:42:02 +02:00,"RT @free: Vous allez commencer le match avec 15 min de retard ?  Pas de soucis avec la fonction Start-over, maintenant disponible sur Freeb…","[{""type"":""photo"",""url"":""https://t.co/7IEyeX1y2r"",""thumbnail"":""https://pbs.twimg.com/media/FBGnT8XVgAI4jxt?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/FBGnT8XVgAI4jxt?format=jpg&name=orig""}]",Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1446145702166421505,null,[],0,17,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1446153856849743873
1450733388390965251,2021-10-20 09:59:27 +02:00,"RT @free: L'application Freebox Home est maintenant disponible en version officielle pour Android &amp; iOS. 📲\nPour la télécharger, c'est ici➡️…","[{""type"":""photo"",""url"":""https://t.co/ZM4JEzfEME"",""thumbnail"":""https://pbs.twimg.com/media/FCC-my-XMAAG6yd?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/FCC-my-XMAAG6yd?format=jpg&name=orig""}]",Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1450456564410761218,null,[],0,15,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1450733388390965251
1466056554667548691,2021-12-01 15:48:15 +01:00,"RT @Free_1337: Une coupure de fibres ""multi opérateurs"" engendre depuis ce matin des perturbations de service sur Saint Pol sur Ternoise (6…",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1465992306906083334,null,[],0,10,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1466056554667548691
1468535102808416264,2021-12-08 11:57:07 +01:00,RT @Free_1337: Nous avons un incident qui engendre une perte de service de certains abonnés sur les villes de Laon et Soissons (02). Une in…,[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1468526668260204549,null,[],0,7,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1468535102808416264
1468923610521870340,2021-12-09 13:40:54 +01:00,RT @Free_1337: Une rupture de fibre entraîne des perturbations de service dans la région de Cernay La Ville et Chevreuse (78). Une équipe e…,[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1468893966124863493,null,[],0,5,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1468923610521870340
1469294236440969226,2021-12-10 14:13:38 +01:00,RT @Free_1337: Une rupture de fibre entraîne des perturbations de service depuis 14h30 sur une partie de Strasbourg / Koenigshoffen / Crone…,[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1468965402906546182,null,[],0,21,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1469294236440969226
1471133735865098240,2021-12-15 16:03:09 +01:00,RT @Free_1337: Un incident sur nos fibres engendre des perturbations de service sur une partie des départements du Lot (46) et de l'Aveyron…,[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1471118475452104707,null,[],0,2,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1471133735865098240
1474424640470614017,2021-12-24 18:00:02 +01:00,Les équipes de l’assistance Free vous souhaitent de joyeuses fêtes ! Nos services profitent aussi des fêtes ce 25 décembre et seront de retour le 26 dès 9h00 ! 🎅🏻🎁 https://t.co/dhPpFn9nfG,"[{""type"":""photo"",""url"":""https://t.co/dhPpFn9nfG"",""thumbnail"":""https://pbs.twimg.com/media/FHH5gBzXIAI3SAN?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/FHH5gBzXIAI3SAN?format=jpg&name=orig""}]",Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,null,null,[],67,5,0,1,28,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1474424640470614017
1476961348131049473,2021-12-31 18:00:00 +01:00,Les équipes de l’assistance Free vous souhaitent une excellente année 2022 ! Nous ferons aussi la fête le 1er janvier et nous serons de retour le 02 dès 9h00 ! 🎆🎉 https://t.co/Nhz5mq8kuR,"[{""type"":""photo"",""url"":""https://t.co/Nhz5mq8kuR"",""thumbnail"":""https://pbs.twimg.com/media/FHmjiZdXEAAf-5W?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/FHmjiZdXEAAf-5W?format=jpg&name=orig""}]",Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,null,null,[],56,8,1,0,37,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1476961348131049473
1481569489741352965,2022-01-13 11:11:07 +01:00,"RT @free: Découvrez Imearth, la nouvelle chaîne d’immersion dont vous êtes le héros et projetez vous au cœur du monde qui nous entoure !\nIm…","[{""type"":""photo"",""url"":""https://t.co/AdRgx3cnLf"",""thumbnail"":""https://pbs.twimg.com/media/FI5--7PWQAoHY9c?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/FI5--7PWQAoHY9c?format=jpg&name=orig""}]",Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1481279550113914880,null,[],0,15,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1481569489741352965
1485595787144966144,2022-01-24 13:50:11 +01:00,RT @Free_1337: Un coupure de fibre entraîne une interruption de service pour une partie des abonnés de Cergy (95). Des équipes sont sur pla…,[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1485593294944063490,null,[],0,10,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1485595787144966144
1495762847825272834,2022-02-21 15:10:27 +01:00,"RT @Free_1337: Bonjour, une rupture de fibre engendre depuis ce matin une interruption de service sur la région de Cernay la Ville (78) ain…","[{""type"":""photo"",""url"":""https://t.co/2XIRCXyR7j"",""thumbnail"":""https://pbs.twimg.com/media/FMHVABEWQAAy8AI?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/FMHVABEWQAAy8AI?format=jpg&name=orig""},{""type"":""photo"",""url"":""https://t.co/2XIRCXyR7j"",""thumbnail"":""https://pbs.twimg.com/media/FMHVABGXMAkTCLb?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/FMHVABGXMAkTCLb?format=jpg&name=orig""}]",Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,1495710997356716035,null,[],0,41,0,0,0,null,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1495762847825272834
1815355541381591248,2024-07-22 13:57:43 +02:00,"@_Kirikou_ La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813579520819286432,null,null,[],0,0,0,0,0,20,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815355541381591248
1815355701813760128,2024-07-22 13:58:21 +02:00,"@fannnoche La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813581407668871481,null,null,[],0,0,0,0,0,27,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815355701813760128
1815355808768553394,2024-07-22 13:58:47 +02:00,"@tud0z La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813586665371513000,null,null,[],0,0,0,0,0,34,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815355808768553394
1815355980672106943,2024-07-22 13:59:28 +02:00,"@mglp__ La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813586931986698575,null,null,[],0,0,0,0,0,63,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815355980672106943
1815356305512505425,2024-07-22 14:00:45 +02:00,"@Lorkydey La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813604838682325386,null,null,[],0,0,0,0,0,31,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815356305512505425
1815356862159528076,2024-07-22 14:02:58 +02:00,"@Marc_Vador La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813625655374098443,null,null,[],0,0,0,0,0,69,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815356862159528076
1815357051461079491,2024-07-22 14:03:43 +02:00,"@gurbain69 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813628840624943206,null,null,[],0,0,0,0,0,41,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815357051461079491
1815357254679306434,2024-07-22 14:04:31 +02:00,"@Motsen78 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813633896136994907,null,null,[],0,0,0,0,0,64,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815357254679306434
1815357724210737426,2024-07-22 14:06:23 +02:00,"@ddrdv La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,null,null,null,[],0,0,0,0,0,75,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815357724210737426
1815357848152395948,2024-07-22 14:06:53 +02:00,"@soulakhey La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813652642113229136,null,null,[],0,0,0,0,1,101,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815357848152395948
1815358105829454219,2024-07-22 14:07:54 +02:00,"@coWiqx La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813672057575731665,null,null,[],0,0,0,0,1,174,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815358105829454219
1815710705573634199,2024-07-23 13:29:01 +02:00,"@Darknig78166491 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\n\nJulie - Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813684903856468282,null,null,[],0,0,0,0,0,65,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815710705573634199
1815711015482318861,2024-07-23 13:30:15 +02:00,"@HugoRLT__ La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\n\nJulie - Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813698687253746036,null,null,[],0,0,0,0,0,61,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815711015482318861
1815713762973827411,2024-07-23 13:41:10 +02:00,"@Coach_Euphoria La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\n\nJulie - Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813858391091298524,null,null,[],0,0,0,0,0,68,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815713762973827411
1815714025671422348,2024-07-23 13:42:12 +02:00,"@tontonyoy La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\n\nJulie - Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813864570282541144,null,null,[],0,0,0,0,0,101,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815714025671422348
1815714520779665409,2024-07-23 13:44:10 +02:00,"@hnchck La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\n\nJulie - Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813867624843055326,null,null,[],0,0,0,0,0,125,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815714520779665409
1815715540712698060,2024-07-23 13:48:13 +02:00,"@AnthonyPiresG La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\n\nJulie - Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813886775799984228,null,null,[],0,0,0,0,0,258,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1815715540712698060
1816368248306245944,2024-07-25 09:01:51 +02:00,"@jacquesnote La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\nClément – Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1813977091500802109,null,null,[],0,0,0,0,0,23,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1816368248306245944
1816368497682706542,2024-07-25 09:02:50 +02:00,"@Y__htz La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous nous retrouver dès à présent sur Messenger que je regarde ce qu'il se passe :\n👉 https://t.co/foZUyQkGH3 \nou via https://t.co/3Rzd3llaL8\n\nMerci \nClément - Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1814009656504885552,null,null,[],0,0,0,0,0,33,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1816368497682706542
1816369862593175815,2024-07-25 09:08:16 +02:00,"@ariii_miss La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1814030614103785545,null,null,[],0,0,0,0,0,19,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1816369862593175815
1816370203648790812,2024-07-25 09:09:37 +02:00,"@bavrooo La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1814031065990001071,null,null,[],0,0,0,0,1,18,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1816370203648790812
1816370319571013826,2024-07-25 09:10:05 +02:00,"@GTrotereau La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous nous retrouver dès à présent sur Messenger que je regarde ce qu'il s'est passé :\n👉 https://t.co/foZUyQkGH3 \nou via https://t.co/3Rzd3llaL8\n\nMerci \nClément - Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1814035247333253492,null,null,[],0,0,0,0,0,27,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1816370319571013826
1816371126160732162,2024-07-25 09:13:17 +02:00,"@liloun67 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger :\n▶️ https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux :\n▶️ https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1814368425491222821,null,null,[],0,0,0,0,0,13,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1816371126160732162
1816372351765725272,2024-07-25 09:18:09 +02:00,"@bngxchnx La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger :\n▶️ https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux :\n▶️ https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1814081417405497766,null,null,[],0,0,1,0,0,114,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1816372351765725272
1816372420485300687,2024-07-25 09:18:26 +02:00,"@QVolant La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\nClément – Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1814199923828510723,null,null,[],0,0,0,0,0,24,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1816372420485300687
1816372462398984516,2024-07-25 09:18:36 +02:00,"@Ben29072013 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1814208069481422980,null,null,[],0,0,0,0,0,18,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1816372462398984516
1816372691076513808,2024-07-25 09:19:30 +02:00,"@MasimSaid La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\nClément – Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1814215859520352478,null,null,[],0,0,0,0,0,38,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1816372691076513808
1816372968043282485,2024-07-25 09:20:36 +02:00,"@Dorban La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous nous retrouver dès à présent sur Messenger que je regarde ce qu'il se passe :\n👉 https://t.co/foZUyQkGH3 \nou via https://t.co/3Rzd3llaL8\n\nMerci \nClément - Free",[],Freebox,Assistance Freebox,https://pbs.twimg.com/profile_images/671676021989580801/HSE47AwF_normal.jpg,58920430,1814220122342470038,null,null,[],0,0,0,0,0,65,FALSE,FALSE,FALSE,https://twitter.com/Freebox/status/1816372968043282485
